anime_id;Name;Score;Genres;Type;Premiered;Status;Studios
31741;Magi: Sinbad no Bouken (TV);7.85;Action, Adventure, Fantasy;TV;2016.4;Finished Airing;Lay-duce
31746;Dochamon Junior;UNKNOWN;Comedy;TV;2015.2;Finished Airing;UNKNOWN
31747;Oshiri Kajiri Mushi (TV) 4th Season;5.14;Comedy;TV;2015.2;Finished Airing;Kinema Citrus
31749;Chou Kidougai-ku: Kashiwa-no-Ha;4.96;UNKNOWN;ONA;;Finished Airing;UNKNOWN
31750;TV-ban Pokemon Special Masara Town-hen Recaps;6.05;Action, Adventure, Comedy, Fantasy;OVA;;Finished Airing;OLM
31753;Ganbare! Lulu Lolo 3rd Season;UNKNOWN;Slice of Life;TV;2016.3;Finished Airing;Fanworks
31754;Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!;7.19;Comedy, Sports;Special;;Finished Airing;Brain's Base
31756;Owari no Seraph: The Beginning of the End;7.24;Action, Drama, Supernatural;Special;;Finished Airing;Wit Studio
31757;Kizumonogatari II: Nekketsu-hen;8.58;Action, Mystery, Supernatural;Movie;;Finished Airing;Shaft
31758;Kizumonogatari III: Reiketsu-hen;8.79;Action, Mystery, Supernatural;Movie;;Finished Airing;Shaft
31759;Hakubutsushi;4.81;Avant Garde;Movie;;Finished Airing;UNKNOWN
31760;Tsuru Shitae Waka Kan;4.69;UNKNOWN;Movie;;Finished Airing;UNKNOWN
31761;Sayokyoku;4.52;Avant Garde, Comedy;Movie;;Finished Airing;UNKNOWN
31762;King of Prism by Pretty Rhythm;6.21;UNKNOWN;Movie;;Finished Airing;Tatsunoko Production
31763;Accel World: Infinite∞Burst;6.62;Action, Romance, Sci-Fi;Movie;;Finished Airing;Sunrise
31764;Nejimaki Seirei Senki: Tenkyou no Alderamin;7.65;Action, Adventure, Fantasy;TV;2016.1;Finished Airing;Madhouse
31765;Sword Art Online Movie: Ordinal Scale;7.56;Action, Adventure, Fantasy;Movie;;Finished Airing;A-1 Pictures
31769;Kojiki: Hyuuga-hen;5.69;UNKNOWN;Movie;;Finished Airing;UNKNOWN
31771;Amanchu!;7.24;Comedy, Slice of Life;TV;2016.1;Finished Airing;J.C.Staff
31772;One Punch Man Specials;7.7;Action, Comedy;Special;;Finished Airing;Madhouse
31777;Neko nanka Yondemo Konai.;5.87;Slice of Life;TV;2015.2;Finished Airing;UNKNOWN
31780;Kimi no Kokoro wa Kagayaiteru kai?;7.26;UNKNOWN;Music;;Finished Airing;Sunrise
31783;Yowamushi Pedal: New Generation;7.65;Sports;TV;2017.3;Finished Airing;TMS Entertainment
31785;Hakuouki: Shinkai - Kaze no Shou;6.37;Action, Drama, Romance, Supernatural;OVA;;Finished Airing;Idea Factory
31788;Ero Manga! H mo Manga mo Step-up♪;6.73;Hentai;OVA;;Finished Airing;Collaboration Works
31789;Oni Chichi: Vacation;6.74;Hentai;OVA;;Finished Airing;PoRO
31790;Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari;5.85;Comedy, Sci-Fi;TV;2016.3;Finished Airing;Production IMS
31793;Mahou Shoujo Nante Mou Ii desu kara.;5.92;Comedy;TV;2016.3;Finished Airing;PINE JAM
31797;"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials";6.45;Comedy, Romance, Ecchi;Special;;Finished Airing;SILVER LINK.
31798;Kiznaiver;7.38;Drama, Romance, Sci-Fi;TV;2016.4;Finished Airing;Trigger
31804;Kuma Miko;6.31;Comedy, Slice of Life;TV;2016.4;Finished Airing;Kinema Citrus, EMT Squared
31807;Sugio: Mori de Koi wo Shite;5.36;Comedy;ONA;;Finished Airing;DLE
31810;Amakano;6.85;Hentai;OVA;;Finished Airing;MoMo Production
31812;Kuroshitsuji Movie: Book of the Atlantic;8.25;Action, Comedy, Mystery, Supernatural;Movie;;Finished Airing;A-1 Pictures
31815;Kono Danshi, Mahou ga Oshigoto desu.;6.96;Boys Love, Fantasy;TV;2016.3;Finished Airing;CoMix Wave Films
31821;Arslan Senki (TV): Fuujin Ranbu;7.5;Action, Adventure, Drama, Fantasy;TV;2016.1;Finished Airing;LIDENFILMS
31827;Comet Lucifer: Garden Indigo no Shasou kara;5.88;Adventure, Comedy, Fantasy;ONA;;Finished Airing;I was a Ballerina
31829;Sinbad: Mahou no Lamp to Ugoku Shima;6.11;Adventure;Movie;;Finished Airing;Nippon Animation
31830;Lilac (Bombs Jun Togawa);5.78;UNKNOWN;Music;;Finished Airing;Onionskin
31831;Fantasy;4.8;UNKNOWN;Movie;;Finished Airing;UNKNOWN
31832;Zawazawa;4.39;UNKNOWN;Movie;;Finished Airing;UNKNOWN
31833;Metamorphose;4.87;UNKNOWN;Movie;;Finished Airing;UNKNOWN
31834;Mormorando;5.0;UNKNOWN;Movie;;Finished Airing;UNKNOWN
31838;Ze Tian Ji;6.77;Action, Adventure, Fantasy;ONA;;Finished Airing;Foch Films
31845;Masou Gakuen HxH;6.13;Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi;TV;2016.1;Finished Airing;Production IMS
31846;Puzzle & Dragons CM;5.79;UNKNOWN;ONA;;Finished Airing;Studio Colorido
31848;Ojisan to Marshmallow;6.57;Comedy, Slice of Life;TV;2016.3;Finished Airing;Creators in Pack
31851;Dog Days'': Limone Resort Tenbou Onsen!;6.45;Fantasy, Ecchi;Special;;Finished Airing;Seven Arcs Pictures
31853;Biohazard: Vendetta;6.97;Action, Horror, Sci-Fi;Movie;;Finished Airing;Marza Animation Planet
31859;Hai to Gensou no Grimgar;7.65;Action, Adventure, Drama, Fantasy;TV;2016.3;Finished Airing;A-1 Pictures
31861;Tenchi Muyou! Ryououki 4th Season;6.51;Action, Comedy, Sci-Fi;OVA;;Finished Airing;AIC, C2C
31865;Kare Baka: Wagahai no Kare wa Baka de R;5.81;Comedy, Romance;ONA;;Finished Airing;Sakura Create
31866;Last Exile: Ginyoku no Fam Movie - Over the Wishes;6.25;Action, Adventure, Sci-Fi;Movie;;Finished Airing;Gonzo
31867;Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira;6.32;UNKNOWN;OVA;;Finished Airing;Barnum Studio, Project No.9
31868;Bug tte Honey: Megarom Shoujo Mai 4622;UNKNOWN;Adventure, Comedy;Movie;;Finished Airing;UNKNOWN
31872;Yukidaruma Kazoku;5.17;UNKNOWN;Music;;Finished Airing;UNKNOWN
31873;Kuro;5.58;UNKNOWN;Music;;Finished Airing;Creatures Inc.
31874;2002-nen Halmeoni Ondo;4.55;UNKNOWN;Music;;Finished Airing;UNKNOWN
31878;Mukashi Toilet ga Kowakatta!;UNKNOWN;UNKNOWN;Music;;Finished Airing;UNKNOWN
31880;B Who I Want 2 B;5.51;UNKNOWN;Music;;Finished Airing;UNKNOWN
31882;Bokura Machi Bouzu!;UNKNOWN;UNKNOWN;Music;;Finished Airing;UNKNOWN
31883;Bakuon!! OVA;6.41;Slice of Life, Sports;OVA;;Finished Airing;TMS Entertainment
31884;Mahoutsukai Precure!;7.26;Action, Fantasy;TV;2016.3;Finished Airing;Toei Animation
31885;Majuu Jouka Shoujo Utea;6.76;Hentai;OVA;;Finished Airing;T-Rex
31886;Dropout;6.82;Hentai;OVA;;Finished Airing;Ryuu M's
31890;Nurse Witch Komugi-chan R;5.99;Comedy;TV;2016.3;Finished Airing;Tatsunoko Production
31892;The Legend of Huainanzi;UNKNOWN;Adventure, Fantasy;TV;;Finished Airing;UNKNOWN
31893;The Legend of Huainanzi 2nd Season;UNKNOWN;Adventure, Fantasy;TV;;Finished Airing;UNKNOWN
31894;"The iDOLM@STER Million Live! ""Dreaming!"" Animation PV";6.29;UNKNOWN;Music;;Finished Airing;A-1 Pictures
31898;Robocar Poli;5.37;Comedy;TV;2011.3;Finished Airing;UNKNOWN
31903;Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015);UNKNOWN;Comedy;ONA;;Finished Airing;Gathering
31904;Big Order (TV);5.36;Action;TV;2016.4;Finished Airing;asread.
31908;Ai think so,;5.48;UNKNOWN;Music;;Finished Airing;UNKNOWN
31909;Wakaba*Girl: Onsen Tsukaritai;6.9;Comedy, Slice of Life;Special;;Finished Airing;Nexus
31911;Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu;6.23;Adventure, Fantasy;ONA;;Finished Airing;OLM
31912;Shinsetsu Kachikachi Yama;4.91;Action, Fantasy;Movie;;Finished Airing;UNKNOWN
31914;Shoujo-tachi wa Kouya wo Mezasu;6.31;UNKNOWN;TV;2016.3;Finished Airing;Project No.9
31918;Owaranai Seraph: Nagoya-hen;7.33;Comedy;Special;;Finished Airing;Wit Studio
31919;PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris;7.16;Slice of Life;Movie;;Finished Airing;Tatsunoko Production
31923;Mini Hama: Minimum Hamatora Movies;5.98;Comedy, Mystery;Movie;;Finished Airing;Lerche
31924;Monchhichiisu;UNKNOWN;UNKNOWN;TV;2013.3;Finished Airing;UNKNOWN
31925;White Tree;5.53;Romance;Music;;Finished Airing;UNKNOWN
31926;Kashikokimono;5.39;Avant Garde;Movie;;Finished Airing;UNKNOWN
31927;Phantom of the Kill: Zero kara no Hangyaku;6.12;Action, Adventure, Fantasy;Movie;;Finished Airing;Production I.G
31931;Full Metal Panic! Invisible Victory;7.58;Action;TV;2018.4;Finished Airing;Xebec
31933;JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai;8.5;Action, Adventure, Supernatural;TV;2016.4;Finished Airing;David Production
31941;Alice in Dreamland;4.85;Adventure, Avant Garde, Fantasy;Movie;;Finished Airing;UNKNOWN
31942;Shooting Hero;5.12;Sports;Music;;Finished Airing;UNKNOWN
31948;Sora no Arawashi;UNKNOWN;Action, Drama;Movie;;Finished Airing;UNKNOWN
31952;Kono Bijutsu-bu ni wa Mondai ga Aru!;7.19;Comedy, Romance;TV;2016.1;Finished Airing;feel.
31953;New Game!;7.57;Comedy;TV;2016.1;Finished Airing;Doga Kobo
31964;Boku no Hero Academia;7.89;Action;TV;2016.4;Finished Airing;Bones
31965;Ba La La Xiao Mo Xian: Qiji Wubu;5.77;Comedy;TV;2013.4;Finished Airing;UNKNOWN
31966;Sword Gai;5.59;Action, Supernatural;ONA;;Finished Airing;Digital Frontier
31967;Dog Days'': Gravure Talk;6.21;Comedy, Fantasy, Ecchi;Special;;Finished Airing;Seven Arcs Pictures
31971;Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!;UNKNOWN;Slice of Life;OVA;;Finished Airing;UNKNOWN
31972;Tang Lang Bu Chan;5.37;UNKNOWN;Movie;;Finished Airing;Shanghai Animation Film Studio
31973;Kidou Senshi Gundam Thunderbolt;7.94;Action, Drama, Sci-Fi;ONA;;Finished Airing;Sunrise
31977;Hanabi;5.91;Drama, Romance, Slice of Life;Music;;Finished Airing;UNKNOWN
31978;Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki;7.08;Comedy;Movie;;Finished Airing;Shin-Ei Animation
31980;Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi;6.73;Comedy, Romance, Ecchi;OVA;;Finished Airing;Seven
31984;Lupin Shanshei Pilot;5.41;Comedy;Special;;Finished Airing;TMS Entertainment
31988;Hibike! Euphonium 2;8.3;Drama;TV;2016.2;Finished Airing;Kyoto Animation
31989;Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso;7.56;UNKNOWN;Movie;;Finished Airing;Kyoto Animation
31994;Yami Shibai 3;6.33;Avant Garde, Horror, Supernatural;TV;2016.3;Finished Airing;ILCA
31995;Kowaremono The Animation;6.22;Hentai;OVA;;Finished Airing;Studio 1st
31997;Hetalia: The World Twinkle Extra Disc;7.28;Comedy;OVA;;Finished Airing;Studio Deen
32005;Detective Conan Movie 20: The Darkest Nightmare;8.17;Action, Mystery;Movie;;Finished Airing;TMS Entertainment
32010;Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu;UNKNOWN;Comedy, Gourmet, Slice of Life;Special;;Finished Airing;UNKNOWN
32011;Hakuouki: Otogisoushi;6.57;Fantasy;TV;2016.4;Finished Airing;DLE
32013;Oshiete! Galko-chan;7.03;Comedy, Slice of Life;TV;2016.3;Finished Airing;feel.
32014;Shimajirou no Wow! Movie 4: Shimajirou to Ehon no Kuni;UNKNOWN;Action, Comedy, Fantasy;Movie;;Finished Airing;The Answer Studio
32015;Ajin OVA;7.18;Action, Horror, Mystery, Supernatural;OVA;;Finished Airing;Polygon Pictures
32016;Secret Journey;6.21;Comedy, Fantasy, Supernatural, Hentai;OVA;;Finished Airing;Studio 9 Maiami
32023;Bubuki Buranki;6.25;Action, Drama, Sci-Fi;TV;2016.3;Finished Airing;SANZIGEN
32026;Osomatsu-san Special;7.38;Comedy;Special;;Finished Airing;Pierrot
32030;MEMORiES MELODiES;7.04;UNKNOWN;Music;;Finished Airing;Bones
32031;Leopard Eyes;6.65;UNKNOWN;Music;;Finished Airing;NAZ
32032;Seikaisuru Kado;6.74;Sci-Fi;TV;2017.4;Finished Airing;Toei Animation
32034;Soukyuu no Fafner: Dead Aggressor - Exodus Special;6.93;Action, Drama, Sci-Fi;Special;;Finished Airing;Xebec, I.Gzwei
32038;Show By Rock!! #;7.05;Comedy;TV;2016.2;Finished Airing;Bones
32039;Show By Rock!! Short!!;6.46;Comedy;TV;2016.1;Finished Airing;Bones
32041;Mori no Densetsu: Dai Ni Gakushou;5.98;Fantasy;Movie;;Finished Airing;Tezuka Productions
32051;One Piece: Adventure of Nebulandia;7.25;Action, Adventure, Fantasy;Special;;Finished Airing;Toei Animation
32058;Four Seasons: Fuuka to Nanami;4.86;UNKNOWN;ONA;;Finished Airing;Shimogumi
32059;Master of Torque 3;4.88;Action, Sci-Fi;ONA;;Finished Airing;Shimogumi
32063;Kyonyuu Hitozuma Onna Kyoushi Saimin;7.07;Hentai;OVA;;Finished Airing;T-Rex
32065;Kimi no Sumu Machi;5.97;Comedy;Special;;Finished Airing;J.C.Staff
32071;Gantz:O;7.41;Action, Drama, Horror, Sci-Fi;Movie;;Finished Airing;Digital Frontier
32073;Otoshidama;UNKNOWN;UNKNOWN;Music;;Finished Airing;UNKNOWN
32074;Sowa Sowa Calendar;UNKNOWN;UNKNOWN;Music;;Finished Airing;UNKNOWN
32083;Luck & Logic;6.06;Action, Fantasy;TV;2016.3;Finished Airing;Doga Kobo
32084;Watashitachi, Luck Logic-bu!;5.4;Comedy;TV;2016.3;Finished Airing;Doga Kobo
32086;Blame! Movie;7.03;Action, Drama, Sci-Fi;Movie;;Finished Airing;Polygon Pictures
32087;Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu;5.97;Comedy;Special;;Finished Airing;Pierrot
32088;Osomatsu-kun: Iyami wa Hitori Kaze no Naka;5.95;Comedy;OVA;;Finished Airing;Pierrot
32092;Juicy Jungle;4.8;Sci-Fi;Music;;Finished Airing;UNKNOWN
32093;Tanaka-kun wa Itsumo Kedaruge;7.83;Slice of Life;TV;2016.4;Finished Airing;SILVER LINK.
32094;Reikenzan: Hoshikuzu-tachi no Utage;7.05;Comedy, Fantasy;TV;2016.3;Finished Airing;Studio Deen
32105;Sousei no Onmyouji;7.3;Action, Fantasy, Romance;TV;2016.4;Finished Airing;Pierrot
32107;Itoshi no Muco OVA;UNKNOWN;Comedy, Slice of Life;OVA;;Finished Airing;UNKNOWN
32108;Digimon Adventure tri. 2: Ketsui;7.45;Action, Adventure, Comedy, Drama;Movie;;Finished Airing;Toei Animation
32122;Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue;8.11;Action, Comedy;Special;;Finished Airing;Bandai Namco Pictures
32133;Kemushi no Boro;6.56;UNKNOWN;Movie;;Finished Airing;Studio Ghibli
32136;Narara Superboard;UNKNOWN;Action, Adventure, Comedy;TV;1990.1;Finished Airing;UNKNOWN
32139;DušaN;5.84;Avant Garde;Music;;Finished Airing;UNKNOWN
32142;Takemoto Denki x Peeping Life;5.05;Comedy, Slice of Life;ONA;;Finished Airing;UNKNOWN
32143;Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro;UNKNOWN;Comedy, Slice of Life, Supernatural;OVA;;Finished Airing;UNKNOWN
32144;Toshi Souzou Gakubu Shoukai;UNKNOWN;Slice of Life;ONA;;Finished Airing;UNKNOWN
32145;Peeping Life: The Perfect Extension Specials;UNKNOWN;Comedy, Slice of Life;Special;;Finished Airing;UNKNOWN
32146;Peeping Life: TV Asahi Josei Announcer Collab;UNKNOWN;Comedy, Slice of Life;Special;;Finished Airing;UNKNOWN
32147;Peeping Life x Kids Station;UNKNOWN;Comedy, Slice of Life;Special;;Finished Airing;UNKNOWN
32148;PS3® no Tsukai Kata: feat.Peeping Life;5.48;Comedy, Slice of Life;OVA;;Finished Airing;UNKNOWN
32149;Tatsunoko Pro x Peeping Life;UNKNOWN;Comedy, Slice of Life;ONA;;Finished Airing;UNKNOWN
32150;Ai to Shi;5.34;Action;Special;;Finished Airing;UNKNOWN
32151;Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear;6.94;Comedy, Sci-Fi, Slice of Life;Special;;Finished Airing;Satelight
32152;Closers: Side Blacklambs;6.18;Fantasy;ONA;;Finished Airing;Studio Animal
32153;Mahou Shoujo Madoka★Magica: Concept Movie;7.13;Drama, Suspense;Movie;;Finished Airing;Shaft
32158;Kidou Senshi Gundam-san (Movie);5.6;Comedy;Movie;;Finished Airing;Sunrise
32160;Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou;7.02;Action, Comedy, Fantasy;Movie;;Finished Airing;Toei Animation
32166;Obaachan no Takaramono;UNKNOWN;UNKNOWN;Music;;Finished Airing;UNKNOWN
32167;Tenkousei wa Uchuujin;UNKNOWN;UNKNOWN;Music;;Finished Airing;UNKNOWN
32171;Ange Vierge;5.99;Adventure, Fantasy;TV;2016.1;Finished Airing;SILVER LINK., Connect
32174;The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.;7.27;Comedy, Drama;Special;;Finished Airing;A-1 Pictures
32175;Shounen Maid;7.28;Slice of Life;TV;2016.4;Finished Airing;8bit
32182;Mob Psycho 100;8.49;Action, Comedy, Supernatural;TV;2016.1;Finished Airing;Bones
32188;"Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero";8.25;Sci-Fi, Suspense;Special;;Finished Airing;White Fox
32189;Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen;7.23;Action, Horror, Mystery;TV;2016.1;Finished Airing;Lerche
32190;Omoi no Kakera;6.49;Slice of Life, Sports;Special;;Finished Airing;Gaina
32191;Okitegami Kyouko no Bibouroku x Monogatari;5.76;Supernatural;ONA;;Finished Airing;Shaft
32195;Junjou Shoujo Et Cetera Specials;6.1;Hentai;Special;;Finished Airing;Studio 1st
32197;Kaijuu Sakaba Kanpai! Specials;UNKNOWN;Comedy;Special;;Finished Airing;DLE
32202;Kimi ni Maji Kyun!;6.59;Fantasy, Romance;OVA;;Finished Airing;Sunrise
32212;Ensemble Stars!;6.95;UNKNOWN;TV;2019.1;Finished Airing;David Production
32214;Koukaku no Pandora;6.5;Action, Comedy, Sci-Fi, Ecchi;TV;2016.3;Finished Airing;Studio Gokumi, AXsiZ
32215;High School DxD BorN: Yomigaeranai Fushichou;7.42;Action, Comedy, Romance, Ecchi;OVA;;Finished Airing;TNK
32218;Choujikuu Seiki Orguss Memorial;UNKNOWN;Action, Adventure, Romance, Sci-Fi;OVA;;Finished Airing;Artland
32219;Raldessia Chronicles;5.14;Action, Adventure;ONA;;Finished Airing;UNKNOWN
32221;Robocar Poli 2;5.55;UNKNOWN;TV;2012.3;Finished Airing;UNKNOWN
32222;Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!;6.12;Comedy, Supernatural;Movie;;Finished Airing;OLM
32224;Mako-chan no Koutsuu Anzen;UNKNOWN;Drama;Movie;;Finished Airing;UNKNOWN
32225;Onpu;UNKNOWN;UNKNOWN;Movie;;Finished Airing;UNKNOWN
32226;Shuugou no Kangae;UNKNOWN;Avant Garde;Movie;;Finished Airing;UNKNOWN
32227;Inemuri Buu-chan;UNKNOWN;UNKNOWN;Movie;;Finished Airing;UNKNOWN
32228;Teekyuu 7;6.6;Comedy;TV;2016.3;Finished Airing;Millepensee
32229;Ojiichan no Komoriuta;UNKNOWN;UNKNOWN;Music;;Finished Airing;UNKNOWN
32230;Xi You Ji;6.87;Adventure, Fantasy;TV;1999.1;Finished Airing;UNKNOWN
32233;Micchiri Neko March;7.38;UNKNOWN;Music;;Finished Airing;UNKNOWN
32237;Burutabu-chan;UNKNOWN;Comedy, Fantasy;TV;;Finished Airing;UNKNOWN
32238;Watashi wa, Kairaku Izonshou;6.18;Hentai;OVA;;Finished Airing;Studio 9 Maiami
32239;Shinsei: Futanari Idol - Dekatama-kei!;6.56;Hentai;OVA;;Finished Airing;Studio 9 Maiami
32240;Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara Picture Drama;6.63;Comedy, Ecchi;Special;;Finished Airing;Sunrise
32245;Kuromukuro;7.14;Action, Sci-Fi;TV;2016.4;Finished Airing;P.A. Works
32247;Tekkon Kinkreet Pilot;4.49;Action, Adventure, Supernatural;Special;;Finished Airing;UNKNOWN
32248;Masamune Datenicle;5.63;Action;ONA;;Finished Airing;Gainax, Gaina
32251;Mirai e no Kakehashi: Bridge for Future;5.66;Slice of Life;ONA;;Finished Airing;Gaina
32252;Japonese;UNKNOWN;Comedy;Movie;;Finished Airing;UNKNOWN
32253;Ama Gli Animali;UNKNOWN;UNKNOWN;Movie;;Finished Airing;UNKNOWN
32254;Ijigen Gattai Mojibakeru Z;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
32255;Ashita Kirarin;UNKNOWN;Drama;OVA;;Finished Airing;Animation Staff Room
32256;Mahou no Tenshi Creamy Mami: Zutto Kitto Motto;5.79;Fantasy, Romance, Sci-Fi;Music;;Finished Airing;Pierrot
32257;Mahou no Tenshi Creamy Mami no Otogibanashi;5.68;Fantasy;Special;;Finished Airing;UNKNOWN
32259;Mahou no Tenshi Creamy Mami: Perfect Memory;5.52;Slice of Life;OVA;;Finished Airing;Pierrot
32262;Renai Boukun;6.62;Comedy, Romance, Supernatural, Ecchi;TV;2017.4;Finished Airing;EMT Squared
32264;Dear Brave;6.18;Romance;Music;;Finished Airing;UNKNOWN
32267;Kowaremono: Risa The Animation;6.49;Hentai;OVA;;Finished Airing;Studio 1st
32268;Koyomimonogatari;7.63;Comedy, Mystery, Supernatural;ONA;;Finished Airing;Shaft
32269;Xiyue Qi Tong;UNKNOWN;Action, Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
32270;Xiyue Qi Tong (2006);UNKNOWN;Action, Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
32271;Dies Irae;5.38;Action;TV;2017.2;Finished Airing;A.C.G.T.
32274;Ketsuekigata-kun! 4;6.2;Comedy;TV;2016.3;Finished Airing;feel., Zexcs, Assez Finaud Fabric
32275;Nar Doma Special;UNKNOWN;Comedy;Special;;Finished Airing;Kachidoki Studio
32276;Nar Doma Manner Movie;UNKNOWN;Comedy;Movie;;Finished Airing;Kachidoki Studio
32281;Kimi no Na wa.;8.85;Award Winning, Drama, Supernatural;Movie;;Finished Airing;CoMix Wave Films
32282;Shokugeki no Souma: Ni no Sara;8.09;Gourmet, Ecchi;TV;2016.1;Finished Airing;J.C.Staff
32287;Kanamewo;6.58;Drama, Girls Love, Romance, Supernatural;ONA;;Finished Airing;UNKNOWN
32288;MAG Net Jingle;4.67;Fantasy;Special;;Finished Airing;UNKNOWN
32289;Anison Nippon;5.14;Action, Sci-Fi;Special;;Finished Airing;UNKNOWN
32291;Kakegae no;4.81;Drama;ONA;;Finished Airing;UNKNOWN
32293;Kerorinpasu;4.36;UNKNOWN;ONA;;Finished Airing;UNKNOWN
32294;Ai (ONA);2.63;Romance;ONA;;Finished Airing;UNKNOWN
32295;Ai Sky Tree 21;4.34;Action;ONA;;Finished Airing;UNKNOWN
32296;Present made no Michinori;4.73;Action;ONA;;Finished Airing;UNKNOWN
32297;Tenkou Kotofumi;5.2;Fantasy;ONA;;Finished Airing;UNKNOWN
32298;Nakanaori;4.69;Action;ONA;;Finished Airing;UNKNOWN
32301;Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd;6.33;Comedy, Sci-Fi;TV;2016.1;Finished Airing;Production IMS
32309;Tabi Machi Late Show;6.22;Drama, Slice of Life;TV;2016.3;Finished Airing;CoMix Wave Films
32310;Letchu, Getchu, Saru Getchu Episode 0;UNKNOWN;Comedy;Special;;Finished Airing;UNKNOWN
32311;Beautiful World;6.67;Action, Drama, Sci-Fi;Music;;Finished Airing;Khara
32313;Concrete Revolutio: Choujin Gensou - The Last Song;6.99;Action, Drama, Fantasy, Mystery, Sci-Fi;TV;2016.4;Finished Airing;Bones
32316;Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama;5.89;Comedy;Special;;Finished Airing;UNKNOWN
32321;Lupin III (2015): Italian Game;6.41;Action, Adventure, Comedy;Special;;Finished Airing;TMS Entertainment
32322;Futari wa 80-sai;5.2;UNKNOWN;Music;;Finished Airing;UNKNOWN
32323;Aishen Qiaokeli-ing...;6.83;Comedy, Romance;ONA;;Finished Airing;B.CMAY PICTURES
32324;Shounen Sunday CM: Major 2nd;6.55;Sports;Special;;Finished Airing;HORNETS
32338;Yes! BanG_Dream!;6.62;UNKNOWN;Music;;Finished Airing;Xebec, Issen
32343;Subarashii Sekai;5.78;Fantasy;Music;;Finished Airing;UNKNOWN
32344;Nanairo Megane;4.82;UNKNOWN;Music;;Finished Airing;UNKNOWN
32345;Celebration and Chorale;5.39;UNKNOWN;Movie;;Finished Airing;UNKNOWN
32346;makemagic;5.35;Fantasy;Music;;Finished Airing;UNKNOWN
32349;Hot Minute: Gudetama;5.63;Comedy;ONA;;Finished Airing;UNKNOWN
32353;Bonobono (TV 2016);6.33;Comedy, Slice of Life;TV;2016.4;Currently Airing;Eiken
32355;Toshi Densetsu Series;7.33;Hentai;OVA;;Finished Airing;New Generation
32359;Pokemon XY&Z: Subete no Nazo wo Tokiakase!;6.54;Action, Adventure, Fantasy;Special;;Finished Airing;OLM
32360;Qualidea Code;6.47;Action, Fantasy, Sci-Fi;TV;2016.1;Finished Airing;A-1 Pictures
32365;Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi;7.33;Action, Adventure, Fantasy;Special;;Finished Airing;Pierrot
32366;Gintama°: Aizome Kaori-hen;8.4;Comedy;OVA;;Finished Airing;Bandai Namco Pictures
32369;Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki;UNKNOWN;Adventure, Fantasy;Special;;Finished Airing;OLM
32370;D.Gray-man Hallow;7.7;Action, Adventure, Fantasy;TV;2016.1;Finished Airing;TMS Entertainment
32376;Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo;7.05;Mystery;Special;;Finished Airing;Toei Animation
32377;Azure Nihon Data Center;5.07;Action;ONA;;Finished Airing;UNKNOWN
32379;Berserk;6.3;Action, Adventure, Drama, Fantasy, Horror;TV;2016.1;Finished Airing;Millepensee, GEMBA
32380;Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!;7.84;Comedy, Fantasy;OVA;;Finished Airing;Studio Deen
32382;Wake Up, Girls! no Miyagi PR Yarasete Kudasai!;6.02;Drama;Special;;Finished Airing;Ordet
32383;Osomatsu-san Short Film Series;6.47;Comedy;Special;;Finished Airing;10Gauge
